game,number_of_game_type,game_type,round,agent,seed,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,angles_to_agents,distances_to_landmarks,angles_to_landmarks,other_agent_velocities,value_function,interception_point
3,1,Pursuers: 2 vs Evaders: 3,35,agent_1,4799,"[8.154720126185566e-05, -0.0001737560669425875, 0.9766855835914612, -1.3502939939498901, 1.9422409534454346, 0.7602871060371399, -3.6469688415527344, 2.1091790199279785, -0.12001702934503555, 1.1191413402557373, -0.20531603693962097, 1.21913480758667, 5.796253869599466e-16, -6.794771247931909e-16, -5.796253869599466e-16, 6.794771247931909e-16]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[8.154720126185566e-05, -0.0001737560669425875]","[0.9766855835914612, -1.3502939939498901]","[2.085746, 4.2129583, 1.1255583, 1.2363026]","[0.37311262, 2.6172538, 1.6776283, 1.7376419]",[],[],"[5.796253869599466e-16, -6.794771247931909e-16, -5.796253869599466e-16, 6.794771247931909e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,35,agent_2,4799,"[-5.796253869599466e-16, 6.794771247931909e-16, 0.7713695764541626, -0.1311592012643814, 2.147557020187378, -0.45884767174720764, -3.441652774810791, 0.8900443315505981, 0.08529900759458542, -0.09999341517686844, 0.20531603693962097, -1.21913480758667, 5.796253869599466e-16, -6.794771247931909e-16, 8.154720126185566e-05, -0.0001737560669425875]","[0.0, -0.5742763723471543, -1.0, 0.0, 0.0]",0.0,False,False,"[-5.796253869599466e-16, 6.794771247931909e-16]","[0.7713695764541626, -0.1311592012643814]","[2.1960287, 3.5548773, 0.13143289, 1.2363026]","[-0.2104953, 2.8885274, -0.8645364, -1.4039507]",[],[],"[5.796253869599466e-16, -6.794771247931909e-16, 8.154720126185566e-05, -0.0001737560669425875]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",[nan nan]
3,1,Pursuers: 2 vs Evaders: 3,36,adversary_0,4799,"[0.40609535574913025, 0.00011029738379875198, 2.960536003112793, -0.5899921655654907, -5.730819225311279, 1.3488773107528687, -2.103867292404175, 0.3588395416736603, -1.983842134475708, -0.760319173336029, -2.189166307449341, 0.4588329792022705, 5.796335925916231e-16, -6.794867068534067e-16, 6.116039730841294e-05, -0.000130317042930983, -5.796335925916231e-16, 6.794867068534067e-16]","[0.0, -1.0, 0.30770290978791415, 0.0, 0.0]",,,,"[0.40609535574913025, 0.00011029738379875198]","[2.960536003112793, -0.5899921655654907]","[5.8874235, 2.13425, 2.1245506, 2.2367334]","[2.9104278, 2.9726565, -2.7756038, 2.9349906]",[],[],"[5.796335925916231e-16, -6.794867068534067e-16, 6.116039730841294e-05, -0.000130317042930983, -5.796335925916231e-16, 6.794867068534067e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,36,adversary_1,4799,"[-1.0, 0.0, -2.7702832221984863, 0.7588851451873779, 5.730819225311279, -1.3488773107528687, 3.6269516944885254, -0.990037739276886, 3.7469770908355713, -2.109196424484253, 3.5416526794433594, -0.8900443315505981, 5.796335925916231e-16, -6.794867068534067e-16, 6.116039730841294e-05, -0.000130317042930983, -5.796335925916231e-16, 6.794867068534067e-16]","[0.0, 1.0, -0.3655935474299156, 0.0, 0.0]",,,,"[-1.0, 0.0]","[-2.7702832221984863, 0.7588851451873779]","[5.8874235, 3.759648, 4.299831, 3.651778]","[-0.23116495, -0.26647505, -0.51269794, -0.246209]",[],[],"[5.796335925916231e-16, -6.794867068534067e-16, 6.116039730841294e-05, -0.000130317042930983, -5.796335925916231e-16, 6.794867068534067e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,36,agent_0,4799,"[5.796335925916231e-16, -6.794867068534067e-16, 0.8566685318946838, -0.23115260899066925, 2.103867292404175, -0.3588395416736603, -3.6269516944885254, 0.990037739276886, 0.12002518773078918, -1.1191587448120117, -0.08529900759458542, 0.09999341517686844, 6.116039730841294e-05, -0.000130317042930983, -5.796335925916231e-16, 6.794867068534067e-16]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[5.796335925916231e-16, -6.794867068534067e-16]","[0.8566685318946838, -0.23115260899066925]","[2.13425, 3.759648, 1.1255765, 0.13143289]","[-0.16893621, 2.8751175, -1.4639587, 2.2770562]",[],[],"[6.116039730841294e-05, -0.000130317042930983, -5.796335925916231e-16, 6.794867068534067e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,36,agent_1,4799,"[6.116039730841294e-05, -0.000130317042930983, 0.9766937494277954, -1.3503113985061646, 1.983842134475708, 0.760319173336029, -3.7469770908355713, 2.109196424484253, -0.12002518773078918, 1.1191587448120117, -0.205324187874794, 1.2191520929336548, 5.796335925916231e-16, -6.794867068534067e-16, -5.796335925916231e-16, 6.794867068534067e-16]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[6.116039730841294e-05, -0.000130317042930983]","[0.9766937494277954, -1.3503113985061646]","[2.1245506, 4.299831, 1.1255765, 1.2363211]","[0.36598897, 2.6288948, 1.6776339, 1.7376461]",[],[],"[5.796335925916231e-16, -6.794867068534067e-16, -5.796335925916231e-16, 6.794867068534067e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,36,agent_2,4799,"[-5.796335925916231e-16, 6.794867068534067e-16, 0.7713695764541626, -0.1311592012643814, 2.189166307449341, -0.4588329792022705, -3.5416526794433594, 0.8900443315505981, 0.08529900759458542, -0.09999341517686844, 0.205324187874794, -1.2191520929336548, 5.796335925916231e-16, -6.794867068534067e-16, 6.116039730841294e-05, -0.000130317042930983]","[0.0, -0.5611904212492722, -1.0, 0.0, 0.0]",0.0,False,False,"[-5.796335925916231e-16, 6.794867068534067e-16]","[0.7713695764541626, -0.1311592012643814]","[2.2367334, 3.651778, 0.13143289, 1.2363211]","[-0.20660192, 2.8953836, -0.8645364, -1.4039465]",[],[],"[5.796335925916231e-16, -6.794867068534067e-16, 6.116039730841294e-05, -0.000130317042930983]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",[nan nan]
3,1,Pursuers: 2 vs Evaders: 3,37,adversary_0,4799,"[0.39688238501548767, 8.272303966805339e-05, 3.001145362854004, -0.5899811387062073, -5.871428489685059, 1.34886634349823, -2.144476890563965, 0.35882851481437683, -2.0244455337524414, -0.7603432536125183, -2.229775905609131, 0.45882195234298706, 5.796397335804907e-16, -6.794939066334584e-16, 4.587029980029911e-05, -9.773778583621606e-05, -5.796397335804907e-16, 6.794939066334584e-16]","[0.0, -1.0, 0.30232163632462855, 0.0, 0.0]",,,,"[0.39688238501548767, 8.272303966805339e-05]","[3.001145362854004, -0.5899811387062073]","[6.0243764, 2.1742904, 2.162522, 2.2764924]","[2.915777, 2.9758017, -2.7823126, 2.938655]",[],[],"[5.796397335804907e-16, -6.794939066334584e-16, 4.587029980029911e-05, -9.773778583621606e-05, -5.796397335804907e-16, 6.794939066334584e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,37,adversary_1,4799,"[-1.0, 0.0, -2.8702831268310547, 0.7588851451873779, 5.871428489685059, -1.34886634349823, 3.726951837539673, -0.990037739276886, 3.8469831943511963, -2.1092095375061035, 3.641652822494507, -0.8900443315505981, 5.796397335804907e-16, -6.794939066334584e-16, 4.587029980029911e-05, -9.773778583621606e-05, -5.796397335804907e-16, 6.794939066334584e-16]","[0.0, 1.0, -0.35612774871381025, 0.0, 0.0]",,,,"[-1.0, 0.0]","[-2.8702831268310547, 0.7588851451873779]","[6.0243764, 3.8562086, 4.3872595, 3.7488418]","[-0.22581567, -0.2596462, -0.50151885, -0.23970748]",[],[],"[5.796397335804907e-16, -6.794939066334584e-16, 4.587029980029911e-05, -9.773778583621606e-05, -5.796397335804907e-16, 6.794939066334584e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,37,agent_0,4799,"[5.796397335804907e-16, -6.794939066334584e-16, 0.8566685318946838, -0.23115260899066925, 2.144476890563965, -0.35882851481437683, -3.726951837539673, 0.990037739276886, 0.12003130465745926, -1.1191717386245728, -0.08529900759458542, 0.09999341517686844, 4.587029980029911e-05, -9.773778583621606e-05, -5.796397335804907e-16, 6.794939066334584e-16]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[5.796397335804907e-16, -6.794939066334584e-16]","[0.8566685318946838, -0.23115260899066925]","[2.1742904, 3.8562086, 1.12559, 0.13143289]","[-0.16579095, 2.8819466, -1.4639546, 2.2770562]",[],[],"[4.587029980029911e-05, -9.773778583621606e-05, -5.796397335804907e-16, 6.794939066334584e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,37,agent_1,4799,"[4.587029980029911e-05, -9.773778583621606e-05, 0.9766998887062073, -1.3503243923187256, 2.0244455337524414, 0.7603432536125183, -3.8469831943511963, 2.1092095375061035, -0.12003130465745926, 1.1191717386245728, -0.20533031225204468, 1.2191652059555054, 5.796397335804907e-16, -6.794939066334584e-16, -5.796397335804907e-16, 6.794939066334584e-16]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[4.587029980029911e-05, -9.773778583621606e-05]","[0.9766998887062073, -1.3503243923187256]","[2.162522, 4.3872595, 1.12559, 1.236335]","[0.35927993, 2.6400738, 1.677638, 1.7376493]",[],[],"[5.796397335804907e-16, -6.794939066334584e-16, -5.796397335804907e-16, 6.794939066334584e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,37,agent_2,4799,"[-5.796397335804907e-16, 6.794939066334584e-16, 0.7713695764541626, -0.1311592012643814, 2.229775905609131, -0.45882195234298706, -3.641652822494507, 0.8900443315505981, 0.08529900759458542, -0.09999341517686844, 0.20533031225204468, -1.2191652059555054, 5.796397335804907e-16, -6.794939066334584e-16, 4.587029980029911e-05, -9.773778583621606e-05]","[0.0, -0.5488005660377213, -1.0, 0.0, 0.0]",0.0,False,False,"[-5.796397335804907e-16, 6.794939066334584e-16]","[0.7713695764541626, -0.1311592012643814]","[2.2764924, 3.7488418, 0.13143289, 1.236335]","[-0.20293784, 2.9018853, -0.8645364, -1.4039434]",[],[],"[5.796397335804907e-16, -6.794939066334584e-16, 4.587029980029911e-05, -9.773778583621606e-05]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",[nan nan]
3,1,Pursuers: 2 vs Evaders: 3,38,adversary_0,4799,"[0.38835829496383667, 6.204227975104004e-05, 3.0408337116241455, -0.5899728536605835, -6.011116981506348, 1.3488579988479614, -2.1841650009155273, 0.35882025957107544, -2.064129114151001, -0.7603613138198853, -2.2694640159606934, 0.4588136672973633, 5.796443393221414e-16, -6.794993064684971e-16, 3.440272485022433e-05, -7.330333755817264e-05, -5.796443393221414e-16, 6.794993064684971e-16]","[0.0, -1.0, 0.29723887022978535, 0.0, 0.0]",,,,"[0.38835829496383667, 6.204227975104004e-05]","[3.0408337116241455, -0.5899728536605835]","[6.160596, 2.2134428, 2.1997223, 2.3153782]","[2.9208553, 2.9787645, -2.7886481, 2.9421132]",[],[],"[5.796443393221414e-16, -6.794993064684971e-16, 3.440272485022433e-05, -7.330333755817264e-05, -5.796443393221414e-16, 6.794993064684971e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,38,adversary_1,4799,"[-1.0, 0.0, -2.970283269882202, 0.7588851451873779, 6.011116981506348, -1.3488579988479614, 3.826951742172241, -0.990037739276886, 3.9469876289367676, -2.1092193126678467, 3.741652727127075, -0.8900443315505981, 5.796443393221414e-16, -6.794993064684971e-16, 3.440272485022433e-05, -7.330333755817264e-05, -5.796443393221414e-16, 6.794993064684971e-16]","[0.0, 1.0, -0.347126147054523, 0.0, 0.0]",,,,"[-1.0, 0.0]","[-2.970283269882202, 0.7588851451873779]","[6.160596, 3.95294, 4.4752116, 3.8460555]","[-0.22073747, -0.2531513, -0.49077737, -0.23353441]",[],[],"[5.796443393221414e-16, -6.794993064684971e-16, 3.440272485022433e-05, -7.330333755817264e-05, -5.796443393221414e-16, 6.794993064684971e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,38,agent_0,4799,"[5.796443393221414e-16, -6.794993064684971e-16, 0.8566685318946838, -0.23115260899066925, 2.1841650009155273, -0.35882025957107544, -3.826951742172241, 0.990037739276886, 0.12003588676452637, -1.119181513786316, -0.08529900759458542, 0.09999341517686844, 3.440272485022433e-05, -7.330333755817264e-05, -5.796443393221414e-16, 6.794993064684971e-16]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[5.796443393221414e-16, -6.794993064684971e-16]","[0.8566685318946838, -0.23115260899066925]","[2.2134428, 3.95294, 1.1256002, 0.13143289]","[-0.16282813, 2.8884413, -1.4639515, 2.2770562]",[],[],"[3.440272485022433e-05, -7.330333755817264e-05, -5.796443393221414e-16, 6.794993064684971e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,38,agent_1,4799,"[3.440272485022433e-05, -7.330333755817264e-05, 0.976704478263855, -1.3503341674804688, 2.064129114151001, 0.7603613138198853, -3.9469876289367676, 2.1092193126678467, -0.12003588676452637, 1.119181513786316, -0.2053348869085312, 1.2191749811172485, 5.796443393221414e-16, -6.794993064684971e-16, -5.796443393221414e-16, 6.794993064684971e-16]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[3.440272485022433e-05, -7.330333755817264e-05]","[0.976704478263855, -1.3503341674804688]","[2.1997223, 4.4752116, 1.1256002, 1.2363454]","[0.35294464, 2.6508152, 1.6776412, 1.7376516]",[],[],"[5.796443393221414e-16, -6.794993064684971e-16, -5.796443393221414e-16, 6.794993064684971e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
3,1,Pursuers: 2 vs Evaders: 3,38,agent_2,4799,"[-5.796443393221414e-16, 6.794993064684971e-16, 0.7713695764541626, -0.1311592012643814, 2.2694640159606934, -0.4588136672973633, -3.741652727127075, 0.8900443315505981, 0.08529900759458542, -0.09999341517686844, 0.2053348869085312, -1.2191749811172485, 5.796443393221414e-16, -6.794993064684971e-16, 3.440272485022433e-05, -7.330333755817264e-05]","[0.0, -0.5370486999524199, -1.0, 0.0, 0.0]",0.0,False,False,"[-5.796443393221414e-16, 6.794993064684971e-16]","[0.7713695764541626, -0.1311592012643814]","[2.3153782, 3.8460555, 0.13143289, 1.2363454]","[-0.19947958, 2.9080582, -0.8645364, -1.403941]",[],[],"[5.796443393221414e-16, -6.794993064684971e-16, 3.440272485022433e-05, -7.330333755817264e-05]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",[nan nan]
3,1,Pursuers: 2 vs Evaders: 3,39,adversary_0,4799,"[0.3804403841495514, 4.653170981328003e-05, 3.07966947555542, -0.5899666547775269, -6.1499528884887695, 1.3488517999649048, -2.223001003265381, 0.3588140606880188, -2.102961540222168, -0.7603748440742493, -2.308300018310547, 0.45880746841430664, 5.796477803934896e-16, -6.795033828145558e-16, 2.580204454716295e-05, -5.497750316862948e-05, -5.796477803934896e-16, 6.795033828145558e-16]","[0.0, -1.0, 0.2924258332770408, 0.0, 0.0]",,,,"[0.3804403841495514, 4.653170981328003e-05]","[3.07966947555542, -0.5899666547775269]","[6.2961354, 2.2517729, 2.236206, 2.3534555]","[2.9256842, 2.981563, -2.7946448, 2.9453857]",[],[],"[5.796477803934896e-16, -6.795033828145558e-16, 2.580204454716295e-05, -5.497750316862948e-05, -5.796477803934896e-16, 6.795033828145558e-16]","{(0.6769003868103027, -0.934359073638916, 0.0): 0.0, (0.3152998089790344, 0.7588851451873779, 0.0): 0.0, (0.8566685318946838, -0.23115260899066925, 0.0): 0.0, (0.7862290143966675, -0.9980409741401672, 0.0): 0.0, (0.7713695764541626, -0.1311592012643814, 0.0): 0.0}",
