game,round,agent,seed,agent_type,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,angles_to_agents,distances_to_landmarks,angles_to_landmarks,other_agent_velocities
5,25,adversary_4,3508,active,"[-0.3385627865791321, 0.0016712603392079473, -0.6746823787689209, -1.0909509658813477, -0.020795030519366264, 2.0874722003936768, 1.7102130651474, 0.809613823890686, 2.1431143283843994, 0.5691448450088501, 0.03505715727806091, 0.5356860756874084, 0.030041426420211792, 1.998427391052246, 0.7785320281982422, 0.5484779477119446, 1.8149133920669556, 0.19745686650276184, -0.2798802852630615, 0.07712377607822418, -0.49947139620780945, 0.6423507928848267, 0.4113055467605591, -0.015189222991466522, 0.02030925638973713, 0.0, -0.07186052948236465, -0.5007444620132446, -0.3715228736400604, -0.08413971960544586, -0.3429895341396332, -0.00119259231723845]","[0.0, 1.0, 0.0, 0.0, 0.39848747849464417]",,,,"[-0.3385627865791321, 0.0016712603392079473]","[-0.6746823787689209, -1.0909509658813477]","[2.0875757, 1.8921689, 2.2174006, 0.536832, 1.9986532, 0.9523341, 1.8256232, 0.290312, 0.81368685]","[1.5807579, 0.4421416, 0.25957736, 1.505446, 1.5557649, 0.6137416, 0.108370595, 2.8727062, 2.2317088]",[],[],"[0.4113055467605591, -0.015189222991466522, 0.02030925638973713, 0.0, -0.07186052948236465, -0.5007444620132446, -0.3715228736400604, -0.08413971960544586, -0.3429895341396332, -0.00119259231723845]"
5,25,agent_0,3508,non-active,"[0.4113055467605591, -0.015189222991466522, -0.6446409821510315, 0.9074763655662537, -0.05083645507693291, 0.08904476463794708, 1.6801717281341553, -1.18881356716156, 2.1130728721618652, -1.4292824268341064, 0.005015731323510408, -1.4627412557601929, -0.030041426420211792, -1.998427391052246, 0.7484906315803528, -1.4499493837356567, 1.7848719358444214, -1.800970435142517, -0.3099217116832733, -1.921303629875183, -0.5295128226280212, -1.3560764789581299, 0.02030925638973713, 0.0, -0.07186052948236465, -0.5007444620132446, -0.3715228736400604, -0.08413971960544586, -0.3429895341396332, -0.00119259231723845]","[0.0, -1.0, 0.4658075875742248, 0.0, 0.0]",,,,"[0.4113055467605591, -0.015189222991466522]","[-0.6446409821510315, 0.9074763655662537]","[0.10253446, 2.0582163, 2.5510635, 1.4627498, 1.9986532, 1.6317449, 2.535599, 1.9461396, 1.4557909]","[2.0895507, -0.6157783, -0.5947108, -1.5673673, -1.5858277, -1.0942583, -0.7898876, -1.7307267, -1.9430639]",[],[],"[0.02030925638973713, 0.0, -0.07186052948236465, -0.5007444620132446, -0.3715228736400604, -0.08413971960544586, -0.3429895341396332, -0.00119259231723845]"
5,25,agent_1,3508,non-active,"[0.02030925638973713, 0.0, 0.10384964197874069, -0.5424730777740479, -0.7993270754814148, 1.5389941930770874, 0.9316810369491577, 0.26113587617874146, 1.3645823001861572, 0.020666945725679398, -0.7434749007225037, -0.012791860848665237, -0.7785320281982422, -0.5484779477119446, -0.7484906315803528, 1.4499493837356567, 1.0363812446594238, -0.35102105140686035, -1.0584123134613037, -0.4713541567325592, -1.278003454208374, 0.09387288987636566, 0.4113055467605591, -0.015189222991466522, -0.07186052948236465, -0.5007444620132446, -0.3715228736400604, -0.08413971960544586, -0.3429895341396332, -0.00119259231723845]","[0.0, -1.0, 0.4580148166491263, 0.0, 0.0]",,,,"[0.02030925638973713, 0.0]","[0.10384964197874069, -0.5424730777740479]","[1.7341934, 0.9675854, 1.3647388, 0.74358493, 0.9523341, 1.6317449, 1.0942129, 1.1586248, 1.2814463]","[2.0498297, 0.2732726, 0.015144104, -3.124389, -2.527851, 2.0473344, -0.32657164, -2.72262, 3.0682716]",[],[],"[0.4113055467605591, -0.015189222991466522, -0.07186052948236465, -0.5007444620132446, -0.3715228736400604, -0.08413971960544586, -0.3429895341396332, -0.00119259231723845]"
5,25,agent_2,3508,non-active,"[-0.07186052948236465, -0.5007444620132446, 1.1402308940887451, -0.8934941291809082, -1.8357083797454834, 1.8900152444839478, -0.1047002300620079, 0.6121569275856018, 0.32820096611976624, 0.37168800830841064, -1.7798562049865723, 0.3382291793823242, -1.8149133920669556, -0.19745686650276184, -1.7848719358444214, 1.800970435142517, -1.0363812446594238, 0.35102105140686035, -2.0947935581207275, -0.12033309787511826, -2.314384698867798, 0.4448939561843872, 0.4113055467605591, -0.015189222991466522, 0.02030925638973713, 0.0, -0.3715228736400604, -0.08413971960544586, -0.3429895341396332, -0.00119259231723845]","[0.0, -1.0, -0.5120893134333606, 0.0, 0.0]",,,,"[-0.07186052948236465, -0.5007444620132446]","[1.1402308940887451, -0.8934941291809082]","[2.6347644, 0.62104607, 0.49585062, 1.8117083, 1.8256232, 2.535599, 1.0942129, 2.098247, 2.3567579]","[2.3416193, 1.7401922, 0.84745264, 2.9538, -3.033222, 2.351705, 2.815021, -3.0842118, 2.9516795]",[],[],"[0.4113055467605591, -0.015189222991466522, 0.02030925638973713, 0.0, -0.3715228736400604, -0.08413971960544586, -0.3429895341396332, -0.00119259231723845]"
5,25,agent_3,3508,non-active,"[-0.3715228736400604, -0.08413971960544586, -0.9545626640319824, -1.0138272047042847, 0.2590852379798889, 2.010348320007324, 1.9900933504104614, 0.7324900031089783, 2.422994613647461, 0.4920210838317871, 0.31493744254112244, 0.45856228470802307, 0.2798802852630615, -0.07712377607822418, 0.3099217116832733, 1.921303629875183, 1.0584123134613037, 0.4713541567325592, 2.0947935581207275, 0.12033309787511826, -0.21959112584590912, 0.5652270317077637, 0.4113055467605591, -0.015189222991466522, 0.02030925638973713, 0.0, -0.07186052948236465, -0.5007444620132446, -0.3429895341396332, -0.00119259231723845]","[0.0, -1.0, -0.5046596260105783, 0.0, 0.0]",,,,"[-0.3715228736400604, -0.08413971960544586]","[-0.9545626640319824, -1.0138272047042847]","[2.0269747, 2.1206162, 2.4724457, 0.55629575, 0.290312, 1.9461396, 1.1586248, 2.098247, 0.6063843]","[1.442627, 0.35267964, 0.20033923, 0.968989, -0.2688866, 1.4108659, 0.41897255, 0.05738082, 1.9413505]",[],[],"[0.4113055467605591, -0.015189222991466522, 0.02030925638973713, 0.0, -0.07186052948236465, -0.5007444620132446, -0.3429895341396332, -0.00119259231723845]"
5,25,agent_4,3508,non-active,"[-0.3429895341396332, -0.00119259231723845, -1.1741538047790527, -0.448600172996521, 0.47867637872695923, 1.4451212882995605, 2.2096846103668213, 0.1672629863023758, 2.6425857543945312, -0.07320594042539597, 0.5345285534858704, -0.1066647544503212, 0.49947139620780945, -0.6423507928848267, 0.5295128226280212, 1.3560764789581299, 1.278003454208374, -0.09387288987636566, 2.314384698867798, -0.4448939561843872, 0.21959112584590912, -0.5652270317077637, 0.4113055467605591, -0.015189222991466522, 0.02030925638973713, 0.0, -0.07186052948236465, -0.5007444620132446, -0.3715228736400604, -0.08413971960544586]","[0.0, -1.0, -0.343781814790246, 0.0, 0.0]",-1.5172591532997783,False,False,"[-0.3429895341396332, -0.00119259231723845]","[-1.1741538047790527, -0.448600172996521]","[1.5223359, 2.216006, 2.6435995, 0.5450671, 0.81368685, 1.4557909, 1.2814463, 2.3567579, 0.6063843]","[1.2509345, 0.07555133, -0.02769531, -0.19696212, -0.90988386, 1.1985288, -0.073321104, -0.18991327, -1.2002422]",[],[],"[0.4113055467605591, -0.015189222991466522, 0.02030925638973713, 0.0, -0.07186052948236465, -0.5007444620132446, -0.3715228736400604, -0.08413971960544586]"
5,26,adversary_0,3508,active,"[0.6741830110549927, -0.6010274887084961, -0.6204831004142761, 0.9303709268569946, 1.607269287109375, -1.238087773323059, 2.0974903106689453, -1.5282390117645264, -0.07469809800386429, -1.466062068939209, -0.0880555734038353, -2.0211548805236816, 0.016972683370113373, -0.02441347762942314, 0.7263636589050293, -1.4728440046310425, 1.7535279989242554, -1.8739395141601562, -0.3712318539619446, -1.9526121616363525, -0.5879696607589722, -1.3790903091430664, 0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]","[0.0, 0.0, 0.856235682964325, 1.0, 0.0]",,,,"[0.6741830110549927, -0.6010274887084961]","[-0.6204831004142761, 0.9303709268569946]","[2.0288363, 2.595184, 1.4679638, 2.0230722, 0.029733649, 1.6422161, 2.5664196, 1.9875883, 1.4991993]","[-0.6563703, -0.6296662, -1.6217039, -1.6143358, -0.96328753, -1.112627, -0.8185803, -1.7586747, -1.9738065]",[],[],"[0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]"
5,26,adversary_1,3508,active,"[-0.28971943259239197, -0.49784719944000244, 0.9867862462997437, -0.30771681666374207, -1.607269287109375, 1.238087773323059, 0.4902210235595703, -0.2901512682437897, -1.6819674968719482, -0.2279742956161499, -1.6953248977661133, -0.7830670475959778, -1.5902966260910034, 1.2136743068695068, -0.8809056878089905, -0.2347562462091446, 0.1462586522102356, -0.6358517408370972, -1.9785012006759644, -0.7145243883132935, -2.1952390670776367, -0.1410026103258133, 0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]","[0.0, 0.0, 0.33624934405088425, 1.0, 0.0]",,,,"[-0.28971943259239197, -0.49784719944000244]","[0.9867862462997437, -0.30771681666374207]","[2.0288363, 0.5696529, 1.697347, 1.8674369, 2.0005121, 0.9116498, 0.65245616, 2.1035712, 2.1997628]","[2.4852223, -0.5344264, -3.0068734, -2.7088885, 2.489713, -2.8811512, -1.3447088, -2.7950244, -3.0774496]",[],[],"[0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]"
5,26,adversary_2,3508,active,"[-0.2335374504327774, -0.8704648613929749, 1.477007269859314, -0.5978680849075317, -2.0974903106689453, 1.5282390117645264, -0.4902210235595703, 0.2901512682437897, -2.1721885204315186, 0.06217698007822037, -2.1855459213256836, -0.4929157495498657, -2.0805177688598633, 1.5038255453109741, -1.371126651763916, 0.055395036935806274, -0.3439623713493347, -0.3457004725933075, -2.468722343444824, -0.4243730902671814, -2.685460090637207, 0.14914867281913757, 0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]","[0.0, 1.0, 0.0, 1.0, 0.0]",,,,"[-0.2335374504327774, -0.8704648613929749]","[1.477007269859314, -0.5978680849075317]","[2.595184, 0.5696529, 2.1730783, 2.2404413, 2.5671084, 1.3722452, 0.48766682, 2.5049317, 2.6895988]","[2.5119264, 2.6071663, 3.1129763, -2.9197695, 2.5157194, 3.1012135, -2.3536742, -2.9713566, 3.0861104]",[],[],"[0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]"
5,26,adversary_3,3508,active,"[-0.7166696786880493, 0.23486445844173431, -0.6951811909675598, -0.5356911420822144, 0.07469809800386429, 1.466062068939209, 1.6819674968719482, 0.2279742956161499, 2.1721885204315186, -0.06217698007822037, -0.013357478193938732, -0.5550927519798279, 0.09167078137397766, 1.4416486024856567, 0.801061749458313, -0.006781940348446369, 1.828226089477539, -0.40787744522094727, -0.2965337634086609, -0.48655006289482117, -0.5132715702056885, 0.0869716927409172, 0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]","[0.0, 1.0, 0.0, 0.0, 0.25059644132852554]",,,,"[-0.7166696786880493, 0.23486445844173431]","[-0.6951811909675598, -0.5356911420822144]","[1.4679638, 1.697347, 2.1730783, 0.55525345, 1.4445603, 0.8010905, 1.8731723, 0.5697923, 0.5205879]","[1.5198889, 0.13471927, -0.028616315, -1.5948552, 1.5072943, -0.008465981, -0.21950537, -2.118144, 2.9737413]",[],[],"[0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]"
5,26,adversary_4,3508,active,"[-0.5539221167564392, 0.12079969048500061, -0.7085387110710144, -1.0907838344573975, 0.0880555734038353, 2.0211548805236816, 1.6953248977661133, 0.7830670475959778, 2.1855459213256836, 0.4929157495498657, 0.013357478193938732, 0.5550927519798279, 0.10502826422452927, 1.9967412948608398, 0.8144192695617676, 0.5483108162879944, 1.8415836095809937, 0.14721530675888062, -0.2831763029098511, 0.06854268163442612, -0.4999140799045563, 0.6420644521713257, 0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]","[0.0, 1.0, 0.0, 0.0, 0.3528836891055107]",,,,"[-0.5539221167564392, 0.12079969048500061]","[-0.7085387110710144, -1.0907838344573975]","[2.0230722, 1.8674369, 2.2404413, 0.55525345, 1.9995016, 0.9817961, 1.8474584, 0.29135358, 0.8137327]","[1.527257, 0.43270406, 0.22182302, 1.5467376, 1.5182449, 0.592549, 0.07976989, 2.9041107, 2.2323542]",[],[],"[0.606186032295227, -0.20649105310440063, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]"
5,26,agent_0,3508,non-active,"[0.606186032295227, -0.20649105310440063, -0.6035104393959045, 0.9059574604034424, -0.016972683370113373, 0.02441347762942314, 1.5902966260910034, -1.2136743068695068, 2.0805177688598633, -1.5038255453109741, -0.09167078137397766, -1.4416486024856567, -0.10502826422452927, -1.9967412948608398, 0.7093909978866577, -1.4484305381774902, 1.7365553379058838, -1.849526047706604, -0.38820454478263855, -1.9281985759735107, -0.6049423217773438, -1.3546768426895142, 0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]","[0.0, -1.0, 0.5102654328237876, 0.0, 0.0]",,,,"[0.606186032295227, -0.20649105310440063]","[-0.6035104393959045, 0.9059574604034424]","[0.029733649, 2.0005121, 2.5671084, 1.4445603, 1.9995016, 1.6128194, 2.5370004, 1.966889, 1.4836121]","[2.1783051, -0.6518798, -0.62587327, -1.6342983, -1.6233478, -1.1153699, -0.8168903, -1.7694706, -1.9907845]",[],[],"[0.1984378695487976, 0.0, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]"
5,26,agent_1,3508,non-active,"[0.1984378695487976, 0.0, 0.10588056594133377, -0.5424730777740479, -0.7263636589050293, 1.4728440046310425, 0.8809056878089905, 0.2347562462091446, 1.371126651763916, -0.055395036935806274, -0.801061749458313, 0.006781940348446369, -0.8144192695617676, -0.5483108162879944, -0.7093909978866577, 1.4484305381774902, 1.027164340019226, -0.40109550952911377, -1.0975955724716187, -0.47976812720298767, -1.3143333196640015, 0.0937536284327507, 0.606186032295227, -0.20649105310440063, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]","[0.0, -1.0, 0.5102654328237876, 0.0, 0.0]",,,,"[0.1984378695487976, 0.0]","[0.10588056594133377, -0.5424730777740479]","[1.6422161, 0.9116498, 1.3722452, 0.8010905, 0.9817961, 1.6128194, 1.1026986, 1.1978705, 1.3176728]","[2.0289657, 0.26044133, -0.040379126, 3.1331267, -2.5490437, 2.0262227, -0.3722797, -2.729511, 3.0703816]",[],[],"[0.606186032295227, -0.20649105310440063, -0.05389539524912834, -0.37555834650993347, -0.2786421775817871, -0.0631047859787941, -0.2572421431541443, -0.0008944441797211766]"
