game,number_of_game_type,game_type,round,agent,seed,observation,action,reward,termination,truncation,self_vel,self_pos,angles_to_pursuers,angles_to_evaders,velocities_of_evaders,velocities_of_pursuers,distances_to_landmarks,angles_to_landmarks,other_agent_velocities,distances_to_evaders,distances_to_pursuers,value_function,interception_point,is_evader_capture
2,1,Pursuers: 3 vs Evaders: 2,5,agent_1,9566,"[-1.09375, -0.0, 0.7784774899482727, 0.19676506519317627, -0.5253138542175293, 0.17853906750679016, -1.6457465887069702, 0.5337408185005188, -1.064118504524231, 0.24617983400821686, -0.15646958351135254, 0.055420733988285065, 0.0, -0.0]","[0.0, 1.0, -0.7137483252209321, 0.0, 0.0]",0.0,False,False,[-1.09375 -0.     ],[0.7784775  0.19676507],"[2.8139696, 2.8279803, 2.914246]",[],[],"[array([-0.8203125,  0.       ], dtype=float32), array([-0.8203125,  0.       ], dtype=float32), array([-0.8203125,  0.       ], dtype=float32)]","[0.55482507, 1.7301332, 1.0922238]","[2.8139696, 2.8279803, 2.914246]",[ 0. -0.],[],"[0.55482507, 1.7301334, 1.0922238]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",[0.82910249 0.19676507],[]
2,1,Pursuers: 3 vs Evaders: 2,6,adversary_0,9566,"[-0.915234386920929, 0.0, 0.17113237082958221, 0.37530413269996643, -1.120432734489441, 0.35520175099372864, -0.5388046503067017, 0.0676407665014267, 0.45087549090385437, -0.1231183335185051, 0.4979701042175293, -0.17853906750679016, -2.057162133713036e-31, 7.286363447025367e-32, -1.220312476158142, -7.286363447025367e-32]","[0.0, 1.0, -0.5062459077530439, 0.0, 0.0]",,,,[-0.9152344  0.       ],[0.17113237 0.37530413],"[0.0, 2.8345935, 3.0167074]","[-0.26656643, -0.3442569]","[array([-2.0571621e-31,  7.2863634e-32], dtype=float32), array([-1.2203125e+00, -7.2863634e-32], dtype=float32)]","[array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32)]","[1.1753883, 0.54303384, 0.46738294]","[2.8345935, 3.0167074, -0.26656643]",[-2.0571621e-31  7.2863634e-32 -1.2203125e+00 -7.2863634e-32],"[0.46738294, 0.5290089]","[0.0, 1.1753883, 0.54303384]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,6,adversary_1,9566,"[-0.915234386920929, 0.0, -0.9493004083633423, 0.7305058836936951, 1.120432734489441, -0.35520175099372864, 0.581628143787384, -0.28756099939346313, 1.5713082551956177, -0.47832009196281433, 1.6184028387069702, -0.5337408185005188, -2.057162133713036e-31, 7.286363447025367e-32, -1.220312476158142, -7.286363447025367e-32]","[0.0, 1.0, -0.46980253341162226, 0.0, 0.0]",,,,[-0.9152344  0.       ],[-0.9493004  0.7305059],"[-0.30699918, 0.0, -0.45916313]","[-0.29549664, -0.31856245]","[array([-2.0571621e-31,  7.2863634e-32], dtype=float32), array([-1.2203125e+00, -7.2863634e-32], dtype=float32)]","[array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32)]","[1.1753883, 0.6488317, 1.642498]","[-0.30699918, -0.4591632, -0.29549664]",[-2.0571621e-31  7.2863634e-32 -1.2203125e+00 -7.2863634e-32],"[1.642498, 1.7041441]","[1.1753883, 0.0, 0.6488317]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,6,adversary_2,9566,"[-0.915234386920929, 0.0, -0.36767226457595825, 0.4429449141025543, 0.5388046503067017, -0.0676407665014267, -0.581628143787384, 0.28756099939346313, 0.9896801710128784, -0.1907591074705124, 1.036774754524231, -0.24617983400821686, -2.057162133713036e-31, 7.286363447025367e-32, -1.220312476158142, -7.286363447025367e-32]","[0.0, 1.0, -0.3465364841311018, 0.0, 0.0]",,,,[-0.9152344  0.       ],[-0.36767226  0.4429449 ],"[-0.124885276, 2.6824296, 0.0]","[-0.19041312, -0.23313035]","[array([-2.0571621e-31,  7.2863634e-32], dtype=float32), array([-1.2203125e+00, -7.2863634e-32], dtype=float32)]","[array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32)]","[0.54303384, 0.6488317, 1.0078968]","[-0.124885224, 2.6824296, -0.19041307]",[-2.0571621e-31  7.2863634e-32 -1.2203125e+00 -7.2863634e-32],"[1.0078967, 1.0656015]","[0.54303384, 0.6488317, 0.0]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,6,agent_0,9566,"[-2.057162133713036e-31, 7.286363447025367e-32, 0.6220078468322754, 0.25218579173088074, -0.45087549090385437, 0.1231183335185051, -1.5713082551956177, 0.47832009196281433, -0.9896801710128784, 0.1907591074705124, 0.04709458723664284, -0.055420733988285065, -1.220312476158142, -7.286363447025367e-32]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-2.0571621e-31  7.2863634e-32],[0.62200785 0.2521858 ],"[2.8750262, 2.846096, 2.9511795]",[],[],"[array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32)]","[0.46738294, 1.642498, 1.0078968]","[2.8750262, 2.846096, 2.9511795]",[-1.2203125e+00 -7.2863634e-32],[],"[0.46738294, 1.642498, 1.0078967]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,[]
2,1,Pursuers: 3 vs Evaders: 2,6,agent_1,9566,"[-1.220312476158142, -7.286363447025367e-32, 0.6691024899482727, 0.19676506519317627, -0.4979701042175293, 0.17853906750679016, -1.6184028387069702, 0.5337408185005188, -1.036774754524231, 0.24617983400821686, -0.04709458723664284, 0.055420733988285065, -2.057162133713036e-31, 7.286363447025367e-32]","[0.0, 1.0, -0.7355753714969344, 0.0, 0.0]",0.0,False,False,[-1.2203125e+00 -7.2863634e-32],[0.6691025  0.19676507],"[2.7973359, 2.8230302, 2.9084623]",[],[],"[array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32), array([-0.9152344,  0.       ], dtype=float32)]","[0.5290089, 1.704144, 1.0656015]","[2.7973359, 2.8230302, 2.9084623]",[-2.0571621e-31  7.2863634e-32],[],"[0.5290089, 1.7041441, 1.0656015]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",[0.74707124 0.19676507],[]
2,1,Pursuers: 3 vs Evaders: 2,7,adversary_0,9566,"[-0.9864257574081421, 0.0, 0.07960893213748932, 0.37530413269996643, -1.120432734489441, 0.35520175099372864, -0.5388046503067017, 0.0676407665014267, 0.5423989295959473, -0.1231183335185051, 0.4674622714519501, -0.17853906750679016, -0.17659848928451538, 0.20782043039798737, -1.1386358737945557, -0.20782043039798737]","[0.0, 1.0, -0.5351922276134231, 0.0, 0.0]",,,,[-0.98642576  0.        ],[0.07960893 0.37530413],"[0.0, 2.8345935, 3.0167074]","[-0.22320636, -0.3648346]","[array([-0.17659849,  0.20782043], dtype=float32), array([-1.1386359 , -0.20782043], dtype=float32)]","[array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32)]","[1.1753883, 0.54303384, 0.55619663]","[2.8345935, 3.0167074, -0.22320636]",[-0.17659849  0.20782043 -1.1386359  -0.20782043],"[0.55619663, 0.500397]","[0.0, 1.1753883, 0.54303384]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,7,adversary_1,9566,"[-0.9864257574081421, 0.0, -1.0408238172531128, 0.7305058836936951, 1.120432734489441, -0.35520175099372864, 0.581628143787384, -0.28756099939346313, 1.6628316640853882, -0.47832009196281433, 1.5878950357437134, -0.5337408185005188, -0.17659848928451538, 0.20782043039798737, -1.1386358737945557, -0.20782043039798737]","[0.0, 1.0, -0.4779202245178744, 0.0, 0.0]",,,,[-0.98642576  0.        ],[-1.0408238  0.7305059],"[-0.30699918, 0.0, -0.4591632]","[-0.280092, -0.32426637]","[array([-0.17659849,  0.20782043], dtype=float32), array([-1.1386359 , -0.20782043], dtype=float32)]","[array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32)]","[1.1753883, 0.6488317, 1.7302599]","[-0.30699918, -0.4591632, -0.280092]",[-0.17659849  0.20782043 -1.1386359  -0.20782043],"[1.7302599, 1.6751984]","[1.1753883, 0.0, 0.64883167]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,7,adversary_2,9566,"[-0.9864257574081421, 0.0, -0.45919570326805115, 0.4429449141025543, 0.5388046503067017, -0.0676407665014267, -0.581628143787384, 0.28756099939346313, 1.081203579902649, -0.1907591074705124, 1.0062669515609741, -0.24617983400821686, -0.17659848928451538, 0.20782043039798737, -1.1386358737945557, -0.20782043039798737]","[0.0, 1.0, -0.3564576609747751, 0.0, 0.0]",,,,[-0.98642576  0.        ],[-0.4591957  0.4429449],"[-0.124885276, 2.6824296, 0.0]","[-0.17463496, -0.23993391]","[array([-0.17659849,  0.20782043], dtype=float32), array([-1.1386359 , -0.20782043], dtype=float32)]","[array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32)]","[0.54303384, 0.6488317, 1.0979027]","[-0.124885224, 2.6824293, -0.17463495]",[-0.17659849  0.20782043 -1.1386359  -0.20782043],"[1.0979027, 1.0359429]","[0.54303384, 0.64883167, 0.0]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,7,agent_0,9566,"[-0.17659848928451538, 0.20782043039798737, 0.6220078468322754, 0.25218579173088074, -0.5423989295959473, 0.1231183335185051, -1.6628316640853882, 0.47832009196281433, -1.081203579902649, 0.1907591074705124, -0.07493665814399719, -0.055420733988285065, -1.1386358737945557, -0.20782043039798737]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-0.17659849  0.20782043],[0.62200785 0.2521858 ],"[2.9183862, 2.8615007, 2.9669576]",[],[],"[array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32)]","[0.55619663, 1.7302599, 1.0979027]","[2.9183862, 2.8615007, 2.9669578]",[-1.1386359  -0.20782043],[],"[0.55619663, 1.7302599, 1.0979027]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,[]
2,1,Pursuers: 3 vs Evaders: 2,7,agent_1,9566,"[-1.1386358737945557, -0.20782043039798737, 0.5470712184906006, 0.19676506519317627, -0.4674622714519501, 0.17853906750679016, -1.5878950357437134, 0.5337408185005188, -1.0062669515609741, 0.24617983400821686, 0.07493665814399719, 0.055420733988285065, -0.17659848928451538, 0.20782043039798737]","[0.0, 1.0, -0.7618806647213195, 0.0, 0.0]",0.0,False,False,[-1.1386359  -0.20782043],[0.5470712  0.19676507],"[2.776758, 2.8173263, 2.9016588]",[],[],"[array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32), array([-0.98642576,  0.        ], dtype=float32)]","[0.500397, 1.6751984, 1.0359428]","[2.776758, 2.8173263, 2.9016588]",[-0.17659849  0.20782043],[],"[0.500397, 1.6751984, 1.0359429]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",[0.65554778 0.19676507],[]
2,1,Pursuers: 3 vs Evaders: 2,8,adversary_0,9566,"[-1.0, 0.0, -0.01903364434838295, 0.37530413269996643, -1.120432734489441, 0.35520175099372864, -0.5388046503067017, 0.0676407665014267, 0.6233816742897034, -0.10233629494905472, 0.45224127173423767, -0.19932110607624054, -0.07779841870069504, 0.1962830275297165, -1.2856189012527466, -0.19283193349838257]","[0.0, 1.0, -0.6049595069213647, 0.0, 0.0]",,,,[-1.  0.],[-0.01903364  0.37530413],"[0.0, 2.8345935, 3.0167074]","[-0.16271183, -0.41512722]","[array([-0.07779842,  0.19628303], dtype=float32), array([-1.2856189 , -0.19283193], dtype=float32)]","[array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32)]","[1.1753883, 0.54303384, 0.6317257]","[2.8345935, 3.0167074, -0.16271183]",[-0.07779842  0.19628303 -1.2856189  -0.19283193],"[0.6317257, 0.49421763]","[0.0, 1.1753883, 0.5430338]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,8,adversary_1,9566,"[-1.0, 0.0, -1.139466404914856, 0.7305058836936951, 1.120432734489441, -0.35520175099372864, 0.581628143787384, -0.28756099939346313, 1.743814468383789, -0.45753806829452515, 1.572674036026001, -0.5545228719711304, -0.07779841870069504, 0.1962830275297165, -1.2856189012527466, -0.19283193349838257]","[0.0, 1.0, -0.49879936803274194, 0.0, 0.0]",,,,[-1.  0.],[-1.1394664  0.7305059],"[-0.30699918, 0.0, -0.45916313]","[-0.2565939, -0.33898807]","[array([-0.07779842,  0.19628303], dtype=float32), array([-1.2856189 , -0.19283193], dtype=float32)]","[array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32)]","[1.1753883, 0.6488317, 1.8028394]","[-0.30699918, -0.4591632, -0.25659394]",[-0.07779842  0.19628303 -1.2856189  -0.19283193],"[1.8028394, 1.6675729]","[1.1753883, 0.0, 0.6488317]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,8,adversary_2,9566,"[-1.0, 0.0, -0.5578382611274719, 0.4429449141025543, 0.5388046503067017, -0.0676407665014267, -0.581628143787384, 0.28756099939346313, 1.1621862649917603, -0.16997705399990082, 0.9910458922386169, -0.26696187257766724, -0.07779841870069504, 0.1962830275297165, -1.2856189012527466, -0.19283193349838257]","[0.0, 1.0, -0.39015348910504155, 0.0, 0.0]",,,,[-1.  0.],[-0.55783826  0.4429449 ],"[-0.12488529, 2.6824296, 0.0]","[-0.14522664, -0.26312816]","[array([-0.07779842,  0.19628303], dtype=float32), array([-1.2856189 , -0.19283193], dtype=float32)]","[array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32)]","[0.54303384, 0.6488317, 1.1745505]","[-0.124885224, 2.6824296, -0.14522661]",[-0.07779842  0.19628303 -1.2856189  -0.19283193],"[1.1745505, 1.0263726]","[0.5430338, 0.6488317, 0.0]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,8,agent_0,9566,"[-0.07779841870069504, 0.1962830275297165, 0.6043480038642883, 0.2729678452014923, -0.6233816742897034, 0.10233629494905472, -1.743814468383789, 0.45753806829452515, -1.1621862649917603, 0.16997705399990082, -0.1711404025554657, -0.09698481857776642, -1.2856189012527466, -0.19283193349838257]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-0.07779842  0.19628303],[0.604348   0.27296785],"[2.978881, 2.8849988, 2.996366]",[],[],"[array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32)]","[0.6317257, 1.8028394, 1.1745505]","[2.978881, 2.8849988, 2.996366]",[-1.2856189  -0.19283193],[],"[0.6317257, 1.8028394, 1.1745505]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,[]
2,1,Pursuers: 3 vs Evaders: 2,8,agent_1,9566,"[-1.2856189012527466, -0.19283193349838257, 0.433207631111145, 0.1759830266237259, -0.45224127173423767, 0.19932110607624054, -1.572674036026001, 0.5545228719711304, -0.9910458922386169, 0.26696187257766724, 0.1711404025554657, 0.09698481857776642, -0.07779841870069504, 0.1962830275297165]","[0.0, 1.0, -0.8315517498292097, 0.0, 0.0]",0.0,False,False,[-1.2856189  -0.19283193],[0.43320763 0.17598303],"[2.7264655, 2.8026047, 2.8784645]",[],[],"[array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32)]","[0.49421763, 1.6675729, 1.0263726]","[2.7264655, 2.8026047, 2.8784645]",[-0.07779842  0.19628303],[],"[0.49421763, 1.6675729, 1.0263726]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",[0.57015009 0.18117854],[]
2,1,Pursuers: 3 vs Evaders: 2,9,adversary_0,9566,"[-1.0, 0.0, -0.11903364211320877, 0.37530413269996643, -1.120432734489441, 0.35520175099372864, -0.5388046503067017, 0.0676407665014267, 0.7156018018722534, -0.08270799368619919, 0.423679381608963, -0.21860431134700775, -0.05834881588816643, 0.14721226692199707, -1.2927558422088623, -0.13704846799373627]","[0.0, 1.0, -0.6877931037382983, 0.0, 0.0]",,,,[-1.  0.],[-0.11903364  0.37530413],"[0.0, 2.8345935, 3.0167074]","[-0.11506769, -0.47633895]","[array([-0.05834882,  0.14721227], dtype=float32), array([-1.2927558 , -0.13704847], dtype=float32)]","[array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32)]","[1.1753883, 0.54303384, 0.7203655]","[2.8345935, 3.0167074, -0.11506769]",[-0.05834882  0.14721227 -1.2927558  -0.13704847],"[0.7203655, 0.47675157]","[0.0, 1.1753883, 0.54303384]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,9,adversary_1,9566,"[-1.0, 0.0, -1.2394664287567139, 0.7305058836936951, 1.120432734489441, -0.35520175099372864, 0.581628143787384, -0.28756099939346313, 1.8360345363616943, -0.4379097521305084, 1.544112205505371, -0.5738060474395752, -0.05834881588816643, 0.14721226692199707, -1.2927558422088623, -0.13704846799373627]","[0.0, 1.0, -0.5225027769873015, 0.0, 0.0]",,,,[-1.  0.],[-1.2394664  0.7305059],"[-0.30699918, 0.0, -0.45916313]","[-0.23413418, -0.35579446]","[array([-0.05834882,  0.14721227], dtype=float32), array([-1.2927558 , -0.13704847], dtype=float32)]","[array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32)]","[1.1753883, 0.6488317, 1.8875347]","[-0.30699918, -0.4591632, -0.23413418]",[-0.05834882  0.14721227 -1.2927558  -0.13704847],"[1.8875347, 1.6472814]","[1.1753883, 0.0, 0.6488317]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
2,1,Pursuers: 3 vs Evaders: 2,9,adversary_2,9566,"[-1.0, 0.0, -0.6578382849693298, 0.4429449141025543, 0.5388046503067017, -0.0676407665014267, -0.581628143787384, 0.28756099939346313, 1.254406452178955, -0.1503487527370453, 0.9624840021133423, -0.28624507784843445, -0.05834881588816643, 0.14721226692199707, -1.2927558422088623, -0.13704846799373627]","[0.0, 1.0, -0.42759426440810766, 0.0, 0.0]",,,,[-1.  0.],[-0.6578383  0.4429449],"[-0.124885276, 2.6824296, 0.0]","[-0.119287476, -0.289072]","[array([-0.05834882,  0.14721227], dtype=float32), array([-1.2927558 , -0.13704847], dtype=float32)]","[array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32), array([-1.,  0.], dtype=float32)]","[0.54303384, 0.6488317, 1.2633845]","[-0.124885224, 2.6824296, -0.11928745]",[-0.05834882  0.14721227 -1.2927558  -0.13704847],"[1.2633845, 1.0041473]","[0.54303384, 0.6488317, 0.0]","{(0.40503862500190735, 0.37530413269996643, 0.0): 0.0, (-0.715394139289856, 0.7305058836936951, 0.0): 0.0, (-0.1337660253047943, 0.4429449141025543, 0.0): 0.0, (0.6220078468322754, 0.25218579173088074, 0.0): 0.0, (0.980977475643158, 0.19676506519317627, 0.0): 0.0}",,"[False, False]"
